"Date Printed: Friday, April 21, 2023 1:27:55 AM"
Title: "AIDS prevalence | Chlamydia | Early Non-Primary, Non-Secondary Syphilis | Gonorrhea | HIV prevalence | Primary and Secondary Syphilis | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | Ages 13 years and older"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"AIDS prevalence","2020 (COVID-19 Pandemic)","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","2,039","242.5","840,856"
"AIDS prevalence","2019","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","2,004","241.3","830,589"
"AIDS prevalence","2018","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,978","241.0","820,741"
"AIDS prevalence","2017","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,986","244.6","811,907"
"AIDS prevalence","2016","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,923","239.3","803,754"
"AIDS prevalence","2015","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,912","240.2","795,983"
"AIDS prevalence","2014","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,890","240.1","787,164"
"AIDS prevalence","2013","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,920","246.8","777,961"
"AIDS prevalence","2012","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,901","247.3","768,686"
"AIDS prevalence","2011","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,890","248.4","760,889"
"AIDS prevalence","2010","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,842","244.6","752,997"
"AIDS prevalence","2009","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,756","238.6","736,007"
"AIDS prevalence","2008","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","1,712","235.1","728,265"
"HIV prevalence","2020 (COVID-19 Pandemic)","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,439","409.0","840,856"
"HIV prevalence","2019","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,369","405.6","830,589"
"HIV prevalence","2018","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,285","400.2","820,741"
"HIV prevalence","2017","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,259","401.4","811,907"
"HIV prevalence","2016","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,119","388.1","803,754"
"HIV prevalence","2015","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,080","386.9","795,983"
"HIV prevalence","2014","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,050","387.5","787,164"
"HIV prevalence","2013","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,080","395.9","777,961"
"HIV prevalence","2012","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,077","400.3","768,686"
"HIV prevalence","2011","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","3,029","398.1","760,889"
"HIV prevalence","2010","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","2,932","389.4","752,997"
"HIV prevalence","2009","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","2,692","365.8","736,007"
"HIV prevalence","2008","Delaware","10","Ages 13 years and older","All races/ethnicities","Both sexes","2,625","360.4","728,265"
"Gonorrhea","2020 (COVID-19 Pandemic)","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","3,874","641.6","603,800"
"Gonorrhea","2019","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","4,370","723.7","603,800"
"Gonorrhea","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","4,229","703.6","601,033"
"Gonorrhea","2017","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","4,546","762.4","596,314"
"Gonorrhea","2016","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","3,200","542.1","590,270"
"Gonorrhea","2015","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","2,723","467.5","582,430"
"Gonorrhea","2014","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","1,867","326.0","572,612"
"Gonorrhea","2013","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","2,465","436.9","564,180"
"Gonorrhea","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","2,390","432.3","552,837"
"Gonorrhea","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","2,561","472.5","542,006"
"Gonorrhea","2010","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","2,099","395.3","530,938"
"Gonorrhea","2009","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","2,558","495.7","515,989"
"Gonorrhea","2008","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","2,650","521.6","508,021"
"Chlamydia","2020 (COVID-19 Pandemic)","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","6,407","1061.1","603,800"
"Chlamydia","2019","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","9,278","1536.6","603,800"
"Chlamydia","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","8,943","1487.9","601,033"
"Chlamydia","2017","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","9,057","1518.8","596,314"
"Chlamydia","2016","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,213","1222.0","590,270"
"Chlamydia","2015","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,826","1343.7","582,430"
"Chlamydia","2014","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","5,240","915.1","572,612"
"Chlamydia","2013","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","6,375","1130.0","564,180"
"Chlamydia","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","6,786","1227.5","552,837"
"Chlamydia","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","6,560","1210.3","542,006"
"Chlamydia","2010","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","5,573","1049.7","530,938"
"Chlamydia","2009","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","6,531","1265.7","515,989"
"Chlamydia","2008","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","6,895","1357.2","508,021"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","369","61.1","603,800"
"Early Non-Primary, Non-Secondary Syphilis","2019","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","414","68.6","603,800"
"Early Non-Primary, Non-Secondary Syphilis","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","335","55.7","601,033"
"Early Non-Primary, Non-Secondary Syphilis","2017","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","341","57.2","596,314"
"Early Non-Primary, Non-Secondary Syphilis","2016","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","355","60.1","590,270"
"Early Non-Primary, Non-Secondary Syphilis","2015","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","198","34.0","582,430"
"Early Non-Primary, Non-Secondary Syphilis","2014","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","142","24.8","572,612"
"Early Non-Primary, Non-Secondary Syphilis","2013","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","243","43.1","564,180"
"Early Non-Primary, Non-Secondary Syphilis","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","244","44.1","552,837"
"Early Non-Primary, Non-Secondary Syphilis","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","222","41.0","542,006"
"Early Non-Primary, Non-Secondary Syphilis","2010","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","239","45.0","530,938"
"Early Non-Primary, Non-Secondary Syphilis","2009","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","158","30.6","515,989"
"Early Non-Primary, Non-Secondary Syphilis","2008","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","77","15.2","508,021"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","247","40.9","603,800"
"Primary and Secondary Syphilis","2019","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","308","51.0","603,800"
"Primary and Secondary Syphilis","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","279","46.4","601,033"
"Primary and Secondary Syphilis","2017","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","274","45.9","596,314"
"Primary and Secondary Syphilis","2016","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","161","27.3","590,270"
"Primary and Secondary Syphilis","2015","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","94","16.1","582,430"
"Primary and Secondary Syphilis","2014","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","116","20.3","572,612"
"Primary and Secondary Syphilis","2013","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","168","29.8","564,180"
"Primary and Secondary Syphilis","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","165","29.8","552,837"
"Primary and Secondary Syphilis","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","165","30.4","542,006"
"Primary and Secondary Syphilis","2010","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","134","25.2","530,938"
"Primary and Secondary Syphilis","2009","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","163","31.6","515,989"
"Primary and Secondary Syphilis","2008","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","146","28.7","508,021"
"AIDS prevalence","2020 (COVID-19 Pandemic)","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,268","1191.2","610,153"
"AIDS prevalence","2019","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,420","1223.4","606,484"
"AIDS prevalence","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,511","1244.5","603,557"
"AIDS prevalence","2017","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,495","1252.6","598,356"
"AIDS prevalence","2016","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,590","1282.2","591,956"
"AIDS prevalence","2015","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,616","1304.2","583,967"
"AIDS prevalence","2014","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,656","1334.2","573,824"
"AIDS prevalence","2013","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","8,120","1436.9","565,099"
"AIDS prevalence","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","8,142","1470.7","553,615"
"AIDS prevalence","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,885","1453.5","542,473"
"AIDS prevalence","2010","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,943","1495.9","530,993"
"AIDS prevalence","2009","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,767","1505.3","515,989"
"AIDS prevalence","2008","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","7,482","1472.8","508,021"
"HIV prevalence","2020 (COVID-19 Pandemic)","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","13,792","2260.4","610,153"
"HIV prevalence","2019","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","14,011","2310.2","606,484"
"HIV prevalence","2018","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","14,050","2327.9","603,557"
"HIV prevalence","2017","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","14,168","2367.8","598,356"
"HIV prevalence","2016","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","14,250","2407.3","591,956"
"HIV prevalence","2015","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","14,122","2418.3","583,967"
"HIV prevalence","2014","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","14,122","2461.0","573,824"
"HIV prevalence","2013","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","14,663","2594.8","565,099"
"HIV prevalence","2012","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","14,654","2647.0","553,615"
"HIV prevalence","2011","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","14,037","2587.6","542,473"
"HIV prevalence","2010","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","13,960","2629.0","530,993"
"HIV prevalence","2009","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","12,499","2422.3","515,989"
"HIV prevalence","2008","District of Columbia","11","Ages 13 years and older","All races/ethnicities","Both sexes","11,948","2351.9","508,021"
"Gonorrhea","2020 (COVID-19 Pandemic)","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","40,765","220.9","18,451,414"
"Gonorrhea","2019","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","36,789","199.4","18,451,414"
"Gonorrhea","2018","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","32,625","179.1","18,220,391"
"Gonorrhea","2017","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","31,669","176.4","17,957,512"
"Gonorrhea","2016","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","28,140","159.5","17,641,893"
"Gonorrhea","2015","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","24,111","139.4","17,290,168"
"Gonorrhea","2014","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","20,927","123.3","16,969,117"
"Gonorrhea","2013","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","20,791","124.6","16,691,675"
"Gonorrhea","2012","Florida","12","Ages 13 years and older","All races/ethnicities","Both sexes","19,443","118.2","16,451,676"
